"","Name","Sample","Date","Act.Num","Number","DPE","F","M","Family","WormSource","Sex","worm_present","n_worms_found","Group","Depth","Measure","Alpha_diversity_mean","Alpha_diversity_sd"
"4273","n38GRxRG20A","n38GRxRG20A","10/6/2015","38","38","42","GR","RG20A","GRxRG","Echo","M","FALSE"," 0","GRxRG20A",3000,"Observed",156.5,8.5146931829632
"4291","n38RG20xGR13","n38RG20xGR13","9/25/2015","38","19","42","RG20","GR13","RGxGR","Echo","M"," TRUE"," 8","RG20xGR13",3000,"Observed",31.5,3.71931893407023
"4330","n39RG20xGR13","n39RG20xGR13","9/25/2015","39","20","42","RG20","GR13","RGxGR","Echo","F"," TRUE"," 6","RG20xGR13",3000,"Observed",43.9,5.13051870888531
"4355","n3GR25xRG20B","n3GR25xRG20B","11/5/2015"," 3"," 3","42","GR25","RG20B","GRxRG","Echo","M","FALSE"," 0","GR25xRG20B",3000,"Observed",324.1,7.56380268853644
"4369","n3GRAxGR13","n3GRAxGR13","11/12/2014"," 3"," 3","43","GRmixA","GR13","GRxGR","Gos","M","FALSE"," 0","GRAxGR13",3000,"Observed",84.9,3.47850542618522
"4394","n3GRAxGRA","n3GRAxGRA","4/2/2015"," 3"," 3","44","GRA","GRA","GRxGR","Gos","F","FALSE"," 0","GRAxGRA",3000,"Observed",28.8,2.48551358430763
"4429","n3GRAxRG20","n3GRAxRG20","9/29/2015"," 3"," 3","41","GRA","RG20","GRxRG","Echo","F","FALSE"," 0","GRAxRG20",3000,"Observed",43,3.2659863237109
"4457","n3GRBxGR13","n3GRBxGR13","12/3/2014"," 3"," 3","43","GRmixB","GR13","GRxGR","Gos","F"," TRUE"," 1","GRBxGR13",3000,"Observed",86,6.87992248018343
"4484","n3GRxGRA","n3GRxGRA","12/10/2014"," 3"," 3","43","GR","GRmixA","GRxGR","Gos","F"," TRUE"," 2","GRxGRA",3000,"Observed",10.6,1.7763883459299
"4511","n3GRxGRnum2","n3GRxGRnum2","1/7/2015"," 3"," 3","43","GR","GR#2","GRxGR","Gos","F"," TRUE"," 1","GRxGRnum2",3000,"Observed",190.1,8.92499610955409
"4536","n3GRxRG20A","n3GRxRG20A","10/6/2015"," 3"," 3","42","GR","RG20A","GRxRG","Echo","F"," TRUE"," 1","GRxRG20A",3000,"Observed",310.6,8.87192826341101
"4550","n3RG20xGR13","n3RG20xGR13","9/24/2015"," 3"," 3","41","RG20","GR13","RGxGR","Echo","M"," TRUE"," 1","RG20xGR13",3000,"Observed",226,8.13770374382247
"4568","n3RG27xGR27","n3RG27xGR27","12/10/2014"," 3"," 9","43","RG27","GR27","RGxGR","Gos","F","FALSE"," 0","RG27xGR27",3000,"Observed",63.1,2.51440295541948
"4587","n40GRxRG20A","n40GRxRG20A","10/6/2015","40","40","42","GR","RG20A","GRxRG","Echo","M","FALSE"," 0","GRxRG20A",3000,"Observed",202.5,4.97214463005877
"4613","n41GRxRG20A","n41GRxRG20A","10/6/2015","41","41","42","GR","RG20A","GRxRG","Echo","F"," TRUE"," 4","GRxRG20A",3000,"Observed",61.3,4.57165178026498
"4641","n41RG20xGR13","n41RG20xGR13","9/25/2015","41","22","42","RG20","GR13","RGxGR","Echo","M"," TRUE"," 5","RG20xGR13",3000,"Observed",68.6,6.25744001613724
"4691","n44GRxRG20A","n44GRxRG20A","10/6/2015","44","44","42","GR","RG20A","GRxRG","Echo","F"," TRUE"," 4","GRxRG20A",3000,"Observed",126.8,6.12463150818979
"4748","n47GRxRG20A","n47GRxRG20A","10/6/2015","47","47","42","GR","RG20A","GRxRG","Echo","M"," TRUE"," 9","GRxRG20A",3000,"Observed",234.8,10.3473023859684
"4774","n48GRxRG20A","n48GRxRG20A","10/6/2015","48","48","42","GR","RG20A","GRxRG","Echo","M","FALSE"," 0","GRxRG20A",3000,"Observed",78,5.86893895388634
"4802","n49GRxRG20A","n49GRxRG20A","10/6/2015","49","49","42","GR","RG20A","GRxRG","Echo","F"," TRUE"," 5","GRxRG20A",3000,"Observed",47.4,2.17050941281329
"4816","n4GR25xRG20B","n4GR25xRG20B","11/5/2015"," 4"," 4","42","GR25","RG20B","GRxRG","Echo","M","FALSE"," 0","GR25xRG20B",3000,"Observed",256.8,9.13844139397475
"4839","n4GRAxGR13","n4GRAxGR13","11/12/2014"," 4"," 4","43","GRmixA","GR13","GRxGR","Gos","M","FALSE"," 0","GRAxGR13",3000,"Observed",95,2.66666666666667
"4852","n4GRAxGRA","n4GRAxGRA","4/2/2015"," 4"," 4","44","GRA","GRA","GRxGR","Gos","M"," TRUE"," 2","GRAxGRA",3000,"Observed",226,7.27247474309048
"4885","n4GRxGRA","n4GRxGRA","12/10/2014"," 4"," 4","43","GR","GRmixA","GRxGR","Gos","M","FALSE"," 0","GRxGRA",3000,"Observed",75,3.19722101554181
"4902","n4RG20xGR13","n4RG20xGR13","9/24/2015"," 4"," 4","41","RG20","GR13","RGxGR","Echo","F","FALSE"," 0","RG20xGR13",3000,"Observed",10.6,2.27058484879019
"4974","n4RG27xGR27","n4RG27xGR27","12/10/2014"," 4","10","43","RG27","GR27","RGxGR","Gos","M","FALSE"," 0","RG27xGR27",3000,"Observed",68.1,4.5570458267025
"5027","n51GRxRG20A","n51GRxRG20A","10/6/2015","51","51","42","GR","RG20A","GRxRG","Echo","F","FALSE"," 0","GRxRG20A",3000,"Observed",103.5,5.64210362660359
"5044","n52GRxRG20A","n52GRxRG20A","10/6/2015","52","52","42","GR","RG20A","GRxRG","Echo","F","FALSE"," 0","GRxRG20A",3000,"Observed",58.2,6.25033332444492
"5075","n53GRxRG20A","n53GRxRG20A","10/6/2015","53","53","42","GR","RG20A","GRxRG","Echo","F"," TRUE"," 1","GRxRG20A",3000,"Observed",87.8,6.0882400303098
"5105","n5GR25xRG20B","n5GR25xRG20B","11/5/2015"," 5"," 5","42","GR25","RG20B","GRxRG","Echo","M"," TRUE"," 3","GR25xRG20B",3000,"Observed",232.8,7.36055553458961
"5144","n5GRAxGRA","n5GRAxGRA","4/2/2015"," 5"," 5","44","GRA","GRA","GRxGR","Gos","M"," TRUE"," 1","GRAxGRA",3000,"Observed",88.6,5.39958846168442
"5157","n5GRAxRG20","n5GRAxRG20","9/29/2015"," 5"," 5","41","GRA","RG20","GRxRG","Echo","M","FALSE"," 0","GRAxRG20",3000,"Observed",283.7,9.00678756395543
"5184","n5GRBxGR13","n5GRBxGR13","12/3/2014"," 5"," 5","43","GRmixB","GR13","GRxGR","Gos","M","FALSE"," 0","GRBxGR13",3000,"Observed",68.4,3.97771570404701
"5206","n5GRxGRA","n5GRxGRA","12/10/2014"," 5"," 5","43","GR","GRmixA","GRxGR","Gos","M","FALSE"," 0","GRxGRA",3000,"Observed",33.6,3.43834585552737
"5220","n5GRxGRnum2","n5GRxGRnum2","1/7/2015"," 5"," 5","43","GR","GR#2","GRxGR","Gos","F"," TRUE"," 1","GRxGRnum2",3000,"Observed",116.6,6.36308799946134
"5253","n5GRxRG20A","n5GRxRG20A","10/6/2015"," 5"," 5","42","GR","RG20A","GRxRG","Echo","M"," TRUE"," 3","GRxRG20A",3000,"Observed",247.5,8.99691305084385
"5277","n5RG20xGR13","n5RG20xGR13","9/24/2015"," 5"," 5","41","RG20","GR13","RGxGR","Echo","F","FALSE"," 0","RG20xGR13",3000,"Observed",69.7,5.39650092395269
"5305","n5RG27xGR27","n5RG27xGR27","12/10/2014"," 5","11","43","RG27","GR27","RGxGR","Gos","F","FALSE"," 0","RG27xGR27",3000,"Observed",66,4.57043640026736
"5347","n5RG33xGR13A","n5RG33xGR13","10/1/2015"," 5"," 5","46","RG33","GR13A","RGxGR","Echo","F"," TRUE"," 1","RG33xGR13A",3000,"Observed",247.4,9.0086378301914
"5364","n6GR25xRG20B","n6GR25xRG20B","11/5/2015"," 6"," 6","42","GR25","RG20B","GRxRG","Echo","F","FALSE"," 0","GR25xRG20B",3000,"Observed",327.5,9.74394398816231
"5381","n6GRAxGR13","n6GRAxGR13","11/12/2014"," 6"," 6","43","GRmixA","GR13","GRxGR","Gos","F","FALSE"," 0","GRAxGR13",3000,"Observed",46.2,3.32665998663324
"5415","n6GRAxRG20","n6GRAxRG20","9/29/2015"," 6"," 6","41","GRA","RG20","GRxRG","Echo","M"," TRUE"," 4","GRAxRG20",3000,"Observed",91.4,4.55094617756694
"5431","n6GRBxGR13","n6GRBxGR13","12/3/2014"," 6"," 6","43","GRmixB","GR13","GRxGR","Gos","M"," TRUE"," 3","GRBxGR13",3000,"Observed",146.7,2.86937856222098
"5445","n6GRxGRA","n6GRxGRA","12/10/2014"," 6"," 6","43","GR","GRmixA","GRxGR","Gos","M","FALSE"," 0","GRxGRA",3000,"Observed",41,3.80058475033046
"5474","n6RG20xGR13","n6RG20xGR13","9/24/2015"," 6"," 6","41","RG20","GR13","RGxGR","Echo","F"," TRUE"," 1","RG20xGR13",3000,"Observed",58.6,4.29987079909256
"5498","n6RG27xGR27","n6RG27xGR27","12/10/2014"," 6","12","43","RG27","GR27","RGxGR","Gos","M","FALSE"," 0","RG27xGR27",3000,"Observed",136.5,6.65415492589238
"5522","n7GR25xRG20B","n7GR25xRG20B","11/5/2015"," 7"," 7","42","GR25","RG20B","GRxRG","Echo","F","FALSE"," 0","GR25xRG20B",3000,"Observed",197.5,5.10446427703785
"5548","n7GRAxGRA","n7GRAxGRA","4/2/2015"," 7"," 7","44","GRA","GRA","GRxGR","Gos","F","FALSE"," 0","GRAxGRA",3000,"Observed",61.8,2.65832027165025
"5567","n7GRAxRG20","n7GRAxRG20","9/29/2015"," 7"," 7","41","GRA","RG20","GRxRG","Echo","F"," TRUE"," 2","GRAxRG20",3000,"Observed",251.6,6.20394139953698
"5584","n7GRBxGR13","n7GRBxGR13","12/3/2014"," 7"," 7","43","GRmixB","GR13","GRxGR","Gos","M"," TRUE"," 2","GRBxGR13",3000,"Observed",163.3,6.88072993543886
"5614","n7GRxGRA","n7GRxGRA","11/12/2014"," 7"," 7","43","GRmix","GRmixA","GRxGR","Gos","M","FALSE"," 0","GRxGRA",3000,"Observed",72.3,2.94580681270476
"5640","n7GRxGRnum2","n7GRxGRnum2","1/7/2015"," 7"," 7","43","GR","GR#2","GRxGR","Gos","M","FALSE"," 0","GRxGRnum2",3000,"Observed",17,2.62466929133727
"5666","n7GRxRG20A","n7GRxRG20A","10/6/2015"," 7"," 7","42","GR","RG20A","GRxRG","Echo","F"," TRUE"," 1","GRxRG20A",3000,"Observed",244.4,8.27580140463079
"5684","n7RG20xGR13","n7RG20xGR13","9/24/2015"," 7"," 7","41","RG20","GR13","RGxGR","Echo","M","FALSE"," 0","RG20xGR13",3000,"Observed",92.2,5.51361950083609
"5710","n7RG33xGR13A","n7RG33xGR13","10/1/2015"," 7"," 7","46","RG33","GR13A","RGxGR","Echo","M"," TRUE"," 7","RG33xGR13A",3000,"Observed",321.8,7.11492953037641
"5729","n8GR25xRG20B","n8GR25xRG20B","11/5/2015"," 8"," 8","42","GR25","RG20B","GRxRG","Echo","F","FALSE"," 0","GR25xRG20B",3000,"Observed",66.8,5.02880591083896
"5756","n8GRAxGR13","n8GRAxGR13","11/19/2014"," 8"," 2","43","GRmixA","GR13","GRxGR","Gos","F"," TRUE"," 1","GRAxGR13",3000,"Observed",89.9,3.72528895225294
"5784","n8GRAxGRA","n8GRAxGRA","4/2/2015"," 8"," 8","44","GRA","GRA","GRxGR","Gos","F","FALSE"," 0","GRAxGRA",3000,"Observed",60.9,5.70477382938574
"5814","n8GRAxRG20","n8GRAxRG20","9/29/2015"," 8"," 8","41","GRA","RG20","GRxRG","Echo","F"," TRUE"," 2","GRAxRG20",3000,"Observed",142.3,8.11103500725332
"5878","n8GRBxGR13","n8GRBxGR13","12/3/2014"," 8"," 8","43","GRmixB","GR13","GRxGR","Gos","F"," TRUE"," 1","GRBxGR13",3000,"Observed",59.4,3.53396220818629
"5910","n8GRxGRA","n8GRxGRA","11/12/2014"," 8"," 8","43","GRmix","GRmixA","GRxGR","Gos","M","FALSE"," 0","GRxGRA",3000,"Observed",59.2,4.61398839279954
"5931","n8GRxRG20A","n8GRxRG20A","10/6/2015"," 8"," 8","42","GR","RG20A","GRxRG","Echo","F"," TRUE"," 9","GRxRG20A",3000,"Observed",318.1,8.2791572303251
"5946","n8RG20xGR13","n8RG20xGR13","9/24/2015"," 8"," 8","41","RG20","GR13","RGxGR","Echo","M"," TRUE"," 9","RG20xGR13",3000,"Observed",62.2,5.37070241629942
"5975","n8RG27xGR27","n8RG27xGR27","12/10/2014"," 8","14","43","RG27","GR27","RGxGR","Gos","M","FALSE"," 0","RG27xGR27",3000,"Observed",114.3,5.45791983166562
"6013","n9GR25xRG20B","n9GR25xRG20B","11/5/2015"," 9"," 9","42","GR25","RG20B","GRxRG","Echo","M"," TRUE"," 8","GR25xRG20B",3000,"Observed",204.3,14.4148842828824
"6068","n9GRBxGR13","n9GRBxGR13","12/3/2014"," 9"," 9","43","GRmixB","GR13","GRxGR","Gos","F"," TRUE"," 3","GRBxGR13",3000,"Observed",125.5,3.71931893407023
"6094","n9GRxGRA","n9GRxGRA","11/12/2014"," 9"," 9","43","GRmix","GRmixA","GRxGR","Gos","M","FALSE"," 0","GRxGRA",3000,"Observed",47.5,4.83620604284897
"6108","n9GRxRG20A","n9GRxRG20A","10/6/2015"," 9"," 9","42","GR","RG20A","GRxRG","Echo","F"," TRUE"," 1","GRxRG20A",3000,"Observed",97.9,6.99920630420971
"6129","n9RG20xGR13","n9RG20xGR13","9/24/2015"," 9"," 9","41","RG20","GR13","RGxGR","Echo","M","FALSE"," 0","RG20xGR13",3000,"Observed",60.7,4.57165178026498
"6156","n9RG27xGR27","n9RG27xGR27","12/10/2014"," 9","15","43","RG27","GR27","RGxGR","Gos","F"," TRUE"," 1","RG27xGR27",3000,"Observed",63.2,2.82055944017416
"6177","n9RG33xGR13A","n9RG33xGR13","10/1/2015"," 9"," 9","46","RG33","GR13A","RGxGR","Echo","F"," TRUE"," 2","RG33xGR13A",3000,"Observed",133.7,3.19895816373602
"6190","nA10","nA10","5/13/2015","10","10","43","GG","RG12","GGxRG","Gos","F","FALSE"," 1","GGxRG12",3000,"Observed",52.6,5.71936282387392
"6212","nA11","nA11","5/13/2015","11","11","43","GG","RG12","GGxRG","Gos","M"," TRUE"," 0","GGxRG12",3000,"Observed",193,7.6303487615064
"6232","nA12","nA12","5/13/2015","12","12","43","GG","RG12","GGxRG","Gos","M","FALSE"," 2","GGxRG12",3000,"Observed",16,3.2659863237109
"6260","nA13","nA13","5/13/2015","13","13","43","GG","RG12","GGxRG","Gos","F","FALSE"," 0","GGxRG12",3000,"Observed",193.9,8.23879710745311
"6289","nA14","nA14","5/13/2015","14","14","43","GG","RG12","GGxRG","Gos","F","FALSE"," 0","GGxRG12",3000,"Observed",213.3,3.91719854544602
"6302","nA15","nA15","5/13/2015","15","15","43","GG","RG12","GGxRG","Gos","M"," TRUE"," 0","GGxRG12",3000,"Observed",42.1,5.58669053296414
"6333","nA16","nA16","5/13/2015","16","16","43","GG","RG12","GGxRG","Gos","M","FALSE"," 0","GGxRG12",3000,"Observed",138.7,5.51865523072021
"6359","nA18","nA18","5/13/2015","18","18","43","GG","RG12","GGxRG","Gos","M","FALSE"," 0","GGxRG12",3000,"Observed",47.4,6.61983551323009
"6379","nA19","nA19","5/13/2015","19","19","43","GG","RG12","GGxRG","Gos","F"," TRUE"," 1","GGxRG12",3000,"Observed",130.5,3.92286743197994
"6392","nA1","nA1","5/13/2015"," 1"," 1","43","GG","RG12","GGxRG","Gos","M"," TRUE"," 2","GGxRG12",3000,"Observed",337.5,11.9745099644574
"6410","nA20","nA20","5/13/2015","20","20","43","GG","RG12","GGxRG","Gos","M","FALSE"," 0","GGxRG12",3000,"Observed",48.7,4.34741302385683
"6423","nA21","nA21","5/13/2015","21","21","43","GG","RG12","GGxRG","Gos","F","FALSE"," 0","GGxRG12",3000,"Observed",75.3,2.75075747143703
"6436","nA22","nA22","5/13/2015","22","22","43","GG","RG12","GGxRG","Gos","F","FALSE"," 1","GGxRG12",3000,"Observed",32.2,3.29309040939426
"6458","nA2","nA2","5/13/2015"," 2"," 2","43","GG","RG12","GGxRG","Gos","F"," TRUE"," 0","GGxRG12",3000,"Observed",141.3,6.3779132776934
"6477","nA3","nA3","5/13/2015"," 3"," 3","43","GG","RG12","GGxRG","Gos","M","FALSE"," 0","GGxRG12",3000,"Observed",270.3,10.8735152243115
"6493","nA4","nA4","5/13/2015"," 4"," 4","43","GG","RG12","GGxRG","Gos","F"," TRUE"," 0","GGxRG12",3000,"Observed",88,2.78886675511359
"6514","nA5","nA5","5/13/2015"," 5"," 5","43","GG","RG12","GGxRG","Gos","M","FALSE"," 0","GGxRG12",3000,"Observed",290.4,11.30584902704
"6543","nA7","nA7","5/13/2015"," 7"," 7","43","GG","RG12","GGxRG","Gos","M"," TRUE"," 0","GGxRG12",3000,"Observed",193.2,5.18116246072679
"6562","nA8","nA8","5/13/2015"," 8"," 8","43","GG","RG12","GGxRG","Gos","M","FALSE"," 0","GGxRG12",3000,"Observed",108.8,5.20256347070045
"6578","nA9","nA9","5/13/2015"," 9"," 9","43","GG","RG12","GGxRG","Gos","F","FALSE"," 0","GGxRG12",3000,"Observed",154.8,5.28730134903956
"6593","nB10","nB10","4/22/2015","10","10","43","GG","RGA","GGxRG","Gos","F"," TRUE"," 0","GGxRGA",3000,"Observed",35.6,3.02581485810939
"6625","nB11","nB11","4/22/2015","11","11","43","GG","RGA","GGxRG","Gos","M"," TRUE"," 0","GGxRGA",3000,"Observed",65.7,4.62000481000231
"6657","nB12","nB12","4/22/2015","12","12","43","GG","RGA","GGxRG","Gos","M","FALSE"," 0","GGxRGA",3000,"Observed",51.5,3.77859468291821
"6676","nB13","nB13","4/22/2015","13","13","43","GG","RGA","GGxRG","Gos","M","FALSE"," 1","GGxRGA",3000,"Observed",17.5,1.77951304200522
"6714","nB14","nB14","4/22/2015","14","14","43","GG","RGA","GGxRG","Gos",NA,"FALSE"," 0","GGxRGA",3000,"Observed",66.8,4.02216083439956
"6736","nB1","nB1","4/22/2015"," 1"," 1","43","GG","RGA","GGxRG","Gos","F","FALSE"," 0","GGxRGA",3000,"Observed",118.3,4.92273636642603
"6762","nB2","nB2","4/22/2015"," 2"," 2","43","GG","RGA","GGxRG","Gos","F","FALSE"," 2","GGxRGA",3000,"Observed",37.4,4.92612085384298
"6782","nB3","nB3","4/22/2015"," 3"," 3","43","GG","RGA","GGxRG","Gos","M","FALSE"," 0","GGxRGA",3000,"Observed",118,6.2893207547044
"6801","nB4","nB4","4/22/2015"," 4"," 4","43","GG","RGA","GGxRG","Gos",NA,"FALSE"," 0","GGxRGA",3000,"Observed",106.9,4.04007700696685
"6814","nB5","nB5","4/22/2015"," 5"," 5","43","GG","RGA","GGxRG","Gos","F"," TRUE"," 2","GGxRGA",3000,"Observed",30.7,3.36815148775177
"6842","nB6","nB6","4/22/2015"," 6"," 6","43","GG","RGA","GGxRG","Gos","M","FALSE"," 2","GGxRGA",3000,"Observed",169.5,5.70087712549569
"6856","nB7","nB7","4/22/2015"," 7"," 7","43","GG","RGA","GGxRG","Gos","F"," TRUE"," 0","GGxRGA",3000,"Observed",43.6,4.40201973845845
"6886","nB8","nB8","4/22/2015"," 8"," 8","43","GG","RGA","GGxRG","Gos","F","FALSE"," 0","GGxRGA",3000,"Observed",93.5,5.79750904364203
"6903","nB9","nB9","4/22/2015"," 9"," 9","43","GG","RGA","GGxRG","Gos","M","FALSE"," 0","GGxRGA",3000,"Observed",271.6,8.94675608499776
"6923","nC10","nC10","5/1/2015","10","10","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 0","GGAxRGA",3000,"Observed",41.8,4.15799096787005
"6941","nC11","nC11","5/1/2015","11","11","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 0","GGAxRGA",3000,"Observed",29.2,4.70932880331983
"6974","nC12","nC12","5/1/2015","12","12","45","GGA","RGA","GGxRG","Gos","M"," TRUE"," 3","GGAxRGA",3000,"Observed",43.3,3.59165699921359
"6997","nC13","nC13","5/1/2015","13","13","45","GGA","RGA","GGxRG","Gos","M","FALSE"," 0","GGAxRGA",3000,"Observed",163.3,4.96767327606977
"7013","nC14","nC14","5/1/2015","14","14","45","GGA","RGA","GGxRG","Gos","M","FALSE"," 0","GGAxRGA",3000,"Observed",251,11.3920049937567
"7040","nC16","nC16","5/1/2015","16","16","45","GGA","RGA","GGxRG","Gos","F"," TRUE"," 1","GGAxRGA",3000,"Observed",51.6,2.7968235951204
"7062","nC17","nC17","5/1/2015","17","17","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 1","GGAxRGA",3000,"Observed",31.1,4.45845015423272
"7085","nC18","nC18","5/1/2015","18","18","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 0","GGAxRGA",3000,"Observed",91.9,2.46981780704569
"7105","nC19","nC19","5/1/2015","19","19","45","GGA","RGA","GGxRG","Gos","M","FALSE"," 0","GGAxRGA",3000,"Observed",74.8,5.71158666416104
"7128","nC1","nC1","5/1/2015"," 1"," 1","45","GGA","RGA","GGxRG","Gos","M","FALSE"," 0","GGAxRGA",3000,"Observed",51.4,2.54732975660571
"7157","nC20","nC20","5/1/2015","20","20","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 0","GGAxRGA",3000,"Observed",49.6,4.83505716385833
"7189","nC2","nC2","5/1/2015"," 2"," 2","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 2","GGAxRGA",3000,"Observed",44.4,1.07496769977314
"7205","nC3","nC3","5/1/2015"," 3"," 3","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 0","GGAxRGA",3000,"Observed",149.8,6.51152823843988
"7237","nC5","nC5","5/1/2015"," 5"," 5","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 2","GGAxRGA",3000,"Observed",242.9,11.9205704561485
"7267","nC7","nC7","5/1/2015"," 7"," 7","45","GGA","RGA","GGxRG","Gos","F","FALSE"," 0","GGAxRGA",3000,"Observed",125.1,6.53962282296668
"7289","nC8","nC8","5/1/2015"," 8"," 8","45","GGA","RGA","GGxRG","Gos","F"," TRUE"," 0","GGAxRGA",3000,"Observed",81.8,3.64539283053128
"7307","nC9","nC9","5/1/2015"," 9"," 9","45","GGA","RGA","GGxRG","Gos","F"," TRUE"," 0","GGAxRGA",3000,"Observed",37.3,3.23350515007407
"7341","nD11","nD11","1/14/2015","11","11","43","GGB","RG32","GGxRG","Gos","M","FALSE"," 1","GGBxRG32",3000,"Observed",63.2,6.92499498595887
"7369","nD12","nD12","1/14/2015","12","12","43","GGB","RG32","GGxRG","Gos","M","FALSE"," 0","GGBxRG32",3000,"Observed",77.9,5.15213008807468
"7388","nD13","nD13","1/14/2015","13","13","43","GGB","RG32","GGxRG","Gos","M","FALSE"," 0","GGBxRG32",3000,"Observed",113.3,7.31892523986047
"7409","nD14","nD14","1/14/2015","14","14","43","GGB","RG32","GGxRG","Gos","F"," TRUE"," 1","GGBxRG32",3000,"Observed",78.7,4.62000481000231
"7431","nD15","nD15","1/14/2015","15","15","43","GGB","RG32","GGxRG","Gos","M","FALSE"," 0","GGBxRG32",3000,"Observed",23.5,3.71931893407023
"7473","nD1","nD1","1/14/2015"," 1"," 1","43","GGB","RG32","GGxRG","Gos","F"," TRUE"," 3","GGBxRG32",3000,"Observed",62.5,6.85160159703149
"7502","nD2","nD2","1/14/2015"," 2"," 2","43","GGB","RG32","GGxRG","Gos","M","FALSE"," 0","GGBxRG32",3000,"Observed",117,4.66666666666667
"7515","nD3","nD3","1/14/2015"," 3"," 3","43","GGB","RG32","GGxRG","Gos","F"," TRUE"," 0","GGBxRG32",3000,"Observed",32.5,3.97911212877111
"7537","nD4","nD4","1/14/2015"," 4"," 4","43","GGB","RG32","GGxRG","Gos","F","FALSE"," 0","GGBxRG32",3000,"Observed",35.8,3.25917508308809
"7559","nD5","nD5","1/14/2015"," 5"," 5","43","GGB","RG32","GGxRG","Gos","M","FALSE"," 0","GGBxRG32",3000,"Observed",34.4,3.20416395751944
"7574","nD6","nD6","1/14/2015"," 6"," 6","43","GGB","RG32","GGxRG","Gos","M"," TRUE"," 0","GGBxRG32",3000,"Observed",60,4.371625682868
"7604","nD8","nD8","1/14/2015"," 8"," 8","43","GGB","RG32","GGxRG","Gos","M","FALSE"," 1","GGBxRG32",3000,"Observed",103.6,2.98886823619465
"7617","nD9","nD9","1/14/2015"," 9"," 9","43","GGB","RG32","GGxRG","Gos","M","FALSE"," 0","GGBxRG32",3000,"Observed",72.1,2.55821118057999
"7630","nE1","nE1","1/27/2015"," 1"," 1","42","GG","RG33","GGxRG","Gos","M","FALSE"," 0","GGxRG33",3000,"Observed",301.3,6.21914606499781
"7644","nE2","nE2","1/27/2015"," 2"," 2","42","GG","RG33","GGxRG","Gos","M"," TRUE"," 2","GGxRG33",3000,"Observed",200,8.49836585598798
"7663","nE3","nE3","1/27/2015"," 3"," 3","42","GG","RG33","GGxRG","Gos","F","FALSE"," 0","GGxRG33",3000,"Observed",186.1,8.39907402303638
"7687","nE4","nE4","1/27/2015"," 4"," 4","42","GG","RG33","GGxRG","Gos","M","FALSE"," 0","GGxRG33",3000,"Observed",202.8,6.94102137857086
"7703","nE5","nE5","1/27/2015"," 5"," 5","42","GG","RG33","GGxRG","Gos","F"," TRUE"," 2","GGxRG33",3000,"Observed",13.8,2.85968141193696
"7724","nE6","nE6","1/27/2015"," 6"," 6","42","GG","RG33","GGxRG","Gos","F","FALSE"," 0","GGxRG33",3000,"Observed",97.4,5.21109926556341
"7745","nE7","nE7","1/27/2015"," 7"," 7","42","GG","RG33","GGxRG","Gos","M","FALSE"," 0","GGxRG33",3000,"Observed",29.9,4.25440947723653
"7764","nE8","nE8","1/27/2015"," 8"," 8","42","GG","RG33","GGxRG","Gos","F","FALSE"," 0","GGxRG33",3000,"Observed",127.3,5.8319045869348
"7801","nF12","nF12","1/28/2015","12","12","43","GG","RG32","GGxRG","Gos","F"," TRUE"," 0","GGxRG32",3000,"Observed",212.9,8.02011360407209
"7828","nF2","nF2","1/28/2015"," 2"," 2","43","GG","RG32","GGxRG","Gos","F","FALSE"," 0","GGxRG32",3000,"Observed",68,4.52155332208351
"7863","nF5","nF5","1/28/2015"," 5"," 5","43","GG","RG32","GGxRG","Gos","F","FALSE"," 0","GGxRG32",3000,"Observed",63,6.14636297152859
"7908","nF6","nF6","1/28/2015"," 6"," 6","43","GG","RG32","GGxRG","Gos","M","FALSE"," 1","GGxRG32",3000,"Observed",186.5,5.62237593114433
"7929","nF7","nF7","1/28/2015"," 7"," 7","43","GG","RG32","GGxRG","Gos","F"," TRUE"," 0","GGxRG32",3000,"Observed",98,5.45690184791497
"7944","nF8","nF8","1/28/2015"," 8"," 8","43","GG","RG32","GGxRG","Gos","M","FALSE"," 0","GGxRG32",3000,"Observed",142.8,9.12627464461205
"7970","nG11","nG11","11/20/2014","11","11","44","GG26","GRmixB","GGxGR","Gos","F","FALSE"," 1","GG26xGRB",3000,"Observed",98.7,3.46570499481868
"7989","nG12","nG12","11/20/2014","12","12","44","GG26","GRmixB","GGxGR","Gos","M"," TRUE"," 0","GG26xGRB",3000,"Observed",29.7,3.46570499481867
"8076","nG13","nG13","11/20/2014","13","13","44","GG26","GRmixB","GGxGR","Gos","F","FALSE"," 0","GG26xGRB",3000,"Observed",41.8,4.02216083439956
"8107","nG18","nG18","11/19/2014","18","15","43","GG26","GRmixB","GGxGR","Gos","M","FALSE"," 0","GG26xGRB",3000,"Observed",112.5,7.33712023435171
"8128","nG1","nG1","11/20/2014"," 1"," 1","44","GG26","GRmixB","GGxGR","Gos","F","FALSE"," 0","GG26xGRB",3000,"Observed",43.9,1.66332999331662
